TPR	FPR	Precision	F1	Range	Length
0.779213411981	0.000169814022032	0.999114917176	0.875568061094	69-116	96
0.778099051417	0.000172072187218	0.999101874748	0.874859122078	71-118	96
0.776747866284	0.00018020158189	0.999057849015	0.873987560498	73-120	96
0.773990420538	0.000183363013151	0.999037923811	0.872231721787	75-122	96
0.769325527302	0.000182911380114	0.999034477497	0.869260471971	77-124	96
0.764741411438	0.000184717912263	0.999019111733	0.866320881461	79-126	96
0.759167772766	0.000187879343524	0.998995023433	0.862724235302	81-128	96
0.754948990925	0.000188782609599	0.998984559474	0.859989689978	83-130	96
0.749896733473	0.000190589141748	0.998967952731	0.85669613036	85-132	96
0.744675577879	0.000189685875674	0.998965644625	0.853277966925	87-134	96
0.739322241131	0.000196460371233	0.998920994471	0.849736668861	89-136	96
0.733464045808	0.000201879967681	0.998882416181	0.845840430115	91-138	96
0.727058767374	0.00020368649983	0.998862504256	0.841558364287	93-140	96
0.720730594613	0.00020549303198	0.998842362903	0.83729654737	95-142	96
0.503613869475	0.000139554608531	0.998874853895	0.669618643344	97-144	96
0.488837117937	0.000141812773718	0.998822148117	0.656415553425	99-146	96
0.484511856833	0.000140457874606	0.998822986209	0.652504836606	101-148	96
0.480601497686	0.000146780737128	0.99876007203	0.648936130656	103-150	96
0.819956416936	0.000125553984374	0.999377956385	0.900819970533	1-50	100
0.834668913746	0.000135489911195	0.999340586878	0.909611996915	3-52	100
0.832219890694	0.000160329728248	0.999217494616	0.908104946223	5-54	100
0.830910930096	0.000173878719367	0.999150087861	0.907297320323	7-56	100
0.832851422875	0.000182911380114	0.999108057216	0.908435558866	9-58	100
0.829660716679	0.000183814646188	0.999100212456	0.906530957759	11-60	100
0.827068497376	0.000182459747076	0.999104042012	0.904982920208	13-62	100
0.822888268372	0.000180653214927	0.999108402636	0.902476493446	15-64	100
0.819458901758	0.000180653214927	0.999104674717	0.900408685268	17-66	100
0.816730829602	0.000172523820255	0.99914207622	0.898774505843	19-68	100
0.813138072395	0.000170717288106	0.999147304309	0.896596886459	21-70	100
0.809824364291	0.00016845912292	0.999155133752	0.894581914161	23-72	100
0.807162382712	0.000163039526472	0.999179597662	0.892965112441	25-74	100
0.805067678587	0.000158071563061	0.999202508226	0.89169088933	27-76	100
0.803632044383	0.000158523196099	0.999198803912	0.890808118014	29-78	100
0.801845762951	0.000159878095211	0.999190162997	0.889706181913	31-80	100
0.800099870205	0.000162136260397	0.999176943411	0.888625181723	33-82	100
0.797933567955	0.000161232994323	0.999179304685	0.887288405478	35-84	100
0.79667601114	0.000160329728248	0.999182611499	0.886511674465	37-86	100
0.795473529806	0.000159878095211	0.999183680999	0.885767114593	39-88	100
0.793309063405	0.000159426462173	0.99918376596	0.884423663579	41-90	100
0.789661230717	0.000156716663949	0.999193924935	0.882156056063	43-92	100
0.789174730635	0.000159426462173	0.999179493378	0.881846780637	45-94	100
0.787412315245	0.000159878095211	0.999175330741	0.880743760075	47-96	100
0.786554973591	0.000160329728248	0.999172102417	0.880205936493	49-98	100
0.7856627508	0.000153555232688	0.99920615649	0.879660186043	51-100	100
0.783749795762	0.000153103599651	0.999206559111	0.878460018931	53-102	100
0.780948289631	0.000154458498763	0.999196673948	0.876693695727	55-104	100
0.779784361134	0.0001549101318	0.999193125334	0.875958441087	57-106	100
0.778991274208	0.000152651966613	0.999204069138	0.875462028313	59-108	100
0.778805853422	0.000156265030912	0.999185052065	0.87533762383	61-110	100
0.777162768241	0.000158071563061	0.999173897035	0.874294571466	63-112	100
0.776687283255	0.000159426462173	0.999166312408	0.873990705765	65-114	100
0.774928539563	0.000160781361285	0.999157326642	0.872872663807	67-116	100
0.773107376994	0.000165749324696	0.999129267066	0.871705490943	69-118	100
0.771897552262	0.000169362388994	0.999108910185	0.870928185264	71-120	100
0.769984597224	0.000172975453293	0.999087658618	0.86970117345	73-122	100
0.765721754999	0.000176136884554	0.999065832463	0.866967161406	75-124	100
0.761372627853	0.000176588517591	0.999058094605	0.864169747964	77-126	100
0.755927498637	0.000178395049741	0.999041620365	0.860645381095	79-128	100
0.751864763992	0.000181556481002	0.999019387825	0.857997915477	81-130	100
0.746772117854	0.000179298315815	0.999024974888	0.854674348339	83-132	100
0.742138434057	0.000181104847965	0.999009017692	0.851625733655	85-134	100
0.736399568943	0.000182911380114	0.998991350519	0.847828338445	87-136	100
0.730054873538	0.000190137508711	0.99894244223	0.84359043439	89-138	100
0.722678430789	0.00019194404086	0.998921519617	0.83863738043	91-140	100
0.717400363865	0.000195105472121	0.998895719635	0.835063552984	93-142	100
0.501609121968	0.000128715415636	0.998958009616	0.667862756074	95-144	100
0.486905804405	0.000130070314748	0.998915291007	0.654692082111	97-146	100
0.482450197996	0.000135038278158	0.998863519744	0.650641247834	99-148	100
0.477956038751	0.00013639317727	0.998841349253	0.646537241341	101-150	100
0.815170357642	0.000121940920076	0.999392301131	0.897929840668	1-52	104
0.829016333552	0.000133231746009	0.999347151589	0.906247710905	3-54	104
0.826695819955	0.000155813397875	0.999234442541	0.904813238239	5-56	104
0.824465262976	0.000168007489882	0.999172347507	0.903450211282	7-58	104
0.826850031301	0.000175233618479	0.999139267801	0.904866567687	9-60	104
0.823931030811	0.000177040150629	0.99912732389	0.903110976959	11-62	104
0.820149181119	0.000177040150629	0.999123303357	0.900832795612	13-64	104
0.817366033482	0.000177943416703	0.999115836623	0.899148361247	15-66	104
0.81427813485	0.000170717288106	0.999148497143	0.897289981672	17-68	104
0.810843260689	0.000168910755957	0.999153934206	0.89520275084	19-70	104
0.807406550678	0.000163942792546	0.999175305512	0.893112796613	21-72	104
0.804911631391	0.000158523196099	0.999200076574	0.891594195825	23-74	104
0.802666387618	0.000154458498763	0.999218392906	0.890222312263	25-76	104
0.801463906284	0.0001549101318	0.999214934105	0.889480885033	27-78	104
0.799628056919	0.000154458498763	0.999215425379	0.888349316549	29-80	104
0.797812401897	0.000154458498763	0.999213641255	0.88722702509	31-82	104
0.795482709053	0.000155813397875	0.999204427534	0.885780957258	33-84	104
0.794315108857	0.000155813397875	0.999203259017	0.88505616633	35-86	104
0.792648157633	0.000154458498763	0.999208522042	0.884022481342	37-88	104
0.791082178125	0.000156265030912	0.999197688601	0.88304348227	39-90	104
0.787063503865	0.000154458498763	0.999202910542	0.880536226288	41-92	104
0.784990829932	0.000151748700539	0.999214817515	0.879242221886	43-94	104
0.783360595696	0.000153555232688	0.999203825385	0.878214436032	45-96	104
0.782853901272	0.000154458498763	0.999198627826	0.877893924187	47-98	104
0.780902393397	0.00014994216839	0.999220098897	0.876673790862	49-100	104
0.780162546103	0.000145877471054	0.999240505734	0.876215218714	51-102	104
0.777137066349	0.000147232370166	0.999230475075	0.874299965405	53-104	104
0.775936420865	0.000150845434464	0.999210386958	0.873531955701	55-106	104
0.77453383195	0.000147684003203	0.999225524074	0.872648221998	57-108	104
0.774051003567	0.000144522571942	0.999241618103	0.872347821049	59-110	104
0.773265260039	0.00014994216839	0.999212402292	0.871837489987	61-112	104
0.771207272901	0.000149490535352	0.999212678961	0.870528017241	63-114	104
0.770693235079	0.000154458498763	0.999185993374	0.870190319542	65-116	104
0.768960193278	0.000157168296987	0.99916985921	0.869078433427	67-118	104
0.767014192951	0.000163039526472	0.999136692024	0.867821690661	69-120	104
0.765310524741	0.000162136260397	0.999139561248	0.866731258628	71-122	104
0.761905024169	0.000165749324696	0.999116475919	0.864534433787	73-124	104
0.757923066897	0.000169814022032	0.999090077489	0.861955322367	75-126	104
0.752813898114	0.000170717288106	0.999079039375	0.858637614275	77-128	104
0.748826433293	0.000172072187218	0.999066798605	0.85603355373	79-130	104
0.743805385281	0.000172072187218	0.99906050496	0.852740980211	81-132	104
0.739133148647	0.000170717288106	0.999062009137	0.849662761054	83-134	104
0.733983591178	0.000174781985442	0.999032966594	0.846239813737	85-136	104
0.727260710804	0.000176588517591	0.999013958415	0.841747393338	87-138	104
0.719419798167	0.000181104847965	0.998977755344	0.836458796923	89-140	104
0.713414734894	0.000184266279226	0.998951183774	0.832376405271	91-142	104
0.49963741975	0.000122392553113	0.9990052381	0.666123304134	93-144	104
0.485075462588	0.000119682754889	0.998998067973	0.653053153995	95-146	104
0.480640050523	0.000123747452225	0.998954525683	0.649012319206	97-148	104
0.475991679931	0.000130973580822	0.998882750437	0.644746249097	99-150	104
0.809785811455	0.000120134387927	0.999397320114	0.894655445004	1-54	108
0.823613428871	0.00013142521386	0.999351776156	0.903011797195	3-56	108
0.820382333989	0.00014994216839	0.999257602862	0.901028019764	5-58	108
0.818632769544	0.000161232994323	0.999200039438	0.899948434831	7-60	108
0.821197451107	0.000169362388994	0.999162361203	0.901480661915	9-62	108
0.817116357969	0.000171620554181	0.999146966456	0.899009872992	11-64	108
0.814689365108	0.000174330352405	0.999130930107	0.897532512186	13-66	108
0.812258700549	0.00016845912292	0.99915766368	0.896066218205	15-68	108
0.808460328213	0.000167104223808	0.99916051041	0.893751186005	17-70	108
0.805155799356	0.000162136260397	0.99918210752	0.891736814282	19-72	108
0.802580102697	0.000154006865725	0.999220592807	0.890170114811	21-74	108
0.800481726873	0.000150393801427	0.999236870389	0.888884358679	23-76	108
0.799121362494	0.000151297067502	0.999230984661	0.88804268771	25-78	108
0.797507650902	0.000150845434464	0.999231728243	0.887045675681	27-80	108
0.79566445814	0.000149038902315	0.999239165018	0.88590727494	29-82	108
0.793268674719	0.000148587269278	0.999239179702	0.884420269461	31-84	108
0.79193401223	0.000151748700539	0.999221696146	0.883583312424	33-86	108
0.790331315735	0.00014994216839	0.999229396213	0.882587864337	35-88	108
0.78832289653	0.000150845434464	0.999222784062	0.881331546335	37-90	108
0.784906380862	0.000151748700539	0.999214733103	0.879189213921	39-92	108
0.782459193658	0.000150393801427	0.999219306801	0.877653665221	41-94	108
0.779292353504	0.000146329104091	0.99923730609	0.875664892931	43-96	108
0.778912332685	0.000149038902315	0.999222814401	0.875419367884	45-98	108
0.777283934299	0.000144522571942	0.999244770032	0.874398375084	47-100	108
0.775530698155	0.000142264406755	0.999254882295	0.873291788076	49-102	108
0.773658131803	0.000140457874606	0.999262557857	0.872106246152	51-104	108
0.772235348545	0.000143619305867	0.999244583808	0.871194728618	53-106	108
0.77080522189	0.000144522571942	0.999238427066	0.870281586502	55-108	108
0.769745936806	0.000139554608531	0.999263575591	0.869615535382	57-110	108
0.768653606434	0.000138651342457	0.999267299605	0.868919430739	59-112	108
0.767447453402	0.000141812773718	0.999249428705	0.868141487246	61-114	108
0.76534173418	0.000144974204979	0.999230599605	0.866785526788	63-116	108
0.764877264291	0.000150845434464	0.999198979298	0.866475680453	65-118	108
0.76300102624	0.000154458498763	0.999177793698	0.865262564005	67-120	108
0.760592391873	0.000156265030912	0.999165553267	0.863707102599	69-122	108
0.757377819635	0.000155361764837	0.999166854367	0.861631161236	71-124	108
0.75427156251	0.000160329728248	0.999136698345	0.859606305555	73-126	108
0.749503861709	0.000164394425584	0.999109205529	0.856491606798	75-128	108
0.745846849774	0.000164846058621	0.999102384706	0.854096327286	77-130	108
0.740890056489	0.000162587893434	0.999108752055	0.850839363928	79-132	108
0.736338985914	0.000163491159509	0.999098271022	0.847826684338	81-134	108
0.731066426538	0.000164846058621	0.999084253679	0.844316004957	83-136	108
0.724969570797	0.000169362388994	0.999051283803	0.840223920134	85-138	108
0.716862460001	0.000168007489882	0.999048233091	0.834752271102	87-140	108
0.710290119275	0.00017342708633	0.999008479565	0.830265528315	89-142	108
0.496960751376	0.000115618057553	0.99905519018	0.663751239792	91-144	108
0.483239613223	0.000113359892367	0.999047347946	0.651397828707	93-146	108
0.478881306831	0.000113359892367	0.999038686179	0.647424696702	95-148	108
0.474256802281	0.000120134387927	0.998971372444	0.643171202932	97-150	108
0.804691329467	0.000118327855777	0.999402621625	0.89153962717	1-56	112
0.817377048578	0.000126457250449	0.999371508223	0.899258547108	3-58	112
0.814647140573	0.000143619305867	0.999283883782	0.897568592866	5-60	112
0.81318213278	0.000155361764837	0.999223984299	0.896654544498	7-62	112
0.814469063184	0.000164846058621	0.999177950145	0.897417769862	9-64	112
0.811744662727	0.000168910755957	0.999154872926	0.895752215258	11-66	112
0.809659137848	0.000164846058621	0.999173070649	0.894488281603	13-68	112
0.806506984489	0.000165297691658	0.999167568846	0.892559095393	15-70	112
0.8028628235	0.000160329728248	0.999188905136	0.890331407073	17-72	112
0.800411964597	0.000152200333576	0.999227643488	0.888837695737	19-74	112
0.798247498196	0.000145877471054	0.999257699927	0.887513382273	21-76	112
0.796980762135	0.000147232370166	0.999249620782	0.88672670489	23-78	112
0.795240376937	0.000147232370166	0.999247979811	0.885647808335	25-80	112
0.793588112508	0.000145425838016	0.999255654827	0.884625223319	27-82	112
0.791161119648	0.000143619305867	0.999262641182	0.883118027492	29-84	112
0.789758530733	0.000144974204979	0.999254369257	0.882240326492	31-86	112
0.787990607795	0.000146329104091	0.999245718756	0.881132762983	33-88	112
0.786072145208	0.000146780737128	0.999241547337	0.879930457013	35-90	112
0.782198503048	0.000146329104091	0.99924013762	0.87749768304	37-92	112
0.78037183293	0.000147684003203	0.999231313514	0.876343664829	39-94	112
0.776837822903	0.000144974204979	0.999241977	0.874114960384	41-96	112
0.774957913153	0.000141812773718	0.999256697417	0.872929216478	43-98	112
0.773437829879	0.000140457874606	0.999262347963	0.8719661808	45-100	112
0.771980165483	0.000136844810307	0.999279953233	0.871045754951	47-102	112
0.769140106516	0.000136844810307	0.999277296373	0.869233977132	49-104	112
0.768837191371	0.000137296443345	0.999274627471	0.869039491514	51-106	112
0.767232659026	0.000137296443345	0.999273111585	0.868012977087	53-108	112
0.766147672051	0.00013639317727	0.999276868409	0.86731959245	55-110	112
0.764469705732	0.000134135012083	0.999287272413	0.866247285254	57-112	112
0.763135043243	0.000131876846897	0.999298038113	0.865393823567	59-114	112
0.761734290178	0.000137748076382	0.999265462024	0.864480266352	61-116	112
0.7596487653	0.000142716039792	0.999236902985	0.863124981096	63-118	112
0.759020904817	0.00014813563624	0.999207292905	0.862708520479	65-120	112
0.756729764809	0.000149038902315	0.999200050421	0.861223965325	67-122	112
0.75282491321	0.00014994216839	0.99919103511	0.858686138112	69-124	112
0.750012391983	0.000150845434464	0.999183116435	0.856850724325	71-126	112
0.745991881874	0.000155813397875	0.99915169219	0.854209432636	73-128	112
0.742700203963	0.000158523196099	0.999133129993	0.852040622907	75-130	112
0.73805366922	0.000155813397875	0.99914257595	0.848978169628	77-132	112
0.733526464687	0.0001549101318	0.999142285571	0.845975098639	79-134	112
0.728404444958	0.000157619930024	0.999121163589	0.842551095057	81-136	112
0.722158885419	0.000159426462173	0.999103419199	0.838351493193	83-138	112
0.714661276613	0.000161232994323	0.999083764931	0.833270365871	85-140	112
0.70784660377	0.000160781361285	0.999077540973	0.828617541628	87-142	112
0.495027601995	0.000107488662882	0.999118136378	0.662038571551	89-144	112
0.480691454305	0.000107940295919	0.999088047315	0.64908736189	91-146	112
0.477129906537	0.000107037029844	0.999088927587	0.645832712092	93-148	112
0.472600866154	0.000110198461106	0.999053063379	0.641663550936	95-150	112
0.798743177525	0.000113811525404	0.999421132788	0.887884167993	1-58	116
0.811737319329	0.000121940920076	0.99938973259	0.895842112941	3-60	116
0.809297475524	0.000139102975494	0.999301805784	0.894319086672	5-62	116
0.806679554329	0.000151297067502	0.999238184469	0.892692946083	7-64	116
0.809165294369	0.000162136260397	0.999186156961	0.894192066738	9-66	116
0.80682275058	0.000159878095211	0.999195154558	0.892763444563	11-68	116
0.803977184064	0.00016168462736	0.999183189213	0.891013909503	13-70	116
0.800960883558	0.000158523196099	0.999196134115	0.889163568035	15-72	116
0.798174064222	0.000150393801427	0.999234665735	0.887458907891	17-74	116
0.796165645016	0.000144522571942	0.999262667714	0.886227092155	19-76	116
0.794812624035	0.000142716039792	0.999270639068	0.885391369612	21-78	116
0.793164031305	0.000143619305867	0.999264501804	0.884365145891	23-80	116
0.791372242325	0.000141812773718	0.999272103482	0.883253234599	25-82	116
0.789174730635	0.000140006241569	0.999279369751	0.881885676889	27-84	116
0.787709722842	0.000140457874606	0.99927570322	0.880968782113	29-86	116
0.785888560272	0.000139554608531	0.99927869128	0.879829821343	31-88	116
0.783788348598	0.00014316767283	0.999258049114	0.878504134434	33-90	116
0.780000991359	0.000142264406755	0.999259149504	0.876120483269	35-92	116
0.777717194749	0.000142264406755	0.999256975584	0.874677127962	37-94	116
0.774825731999	0.000142264406755	0.999254204864	0.872844401934	39-96	116
0.772582324075	0.000140457874606	0.99926153174	0.871421930343	41-98	116
0.769566023569	0.000134135012083	0.999291988986	0.869511466596	43-100	116
0.768251555423	0.000132780112971	0.999297937273	0.868674057291	45-102	116
0.765670351216	0.00013142521386	0.999302755195	0.867023399691	47-104	116
0.764405451004	0.000134135012083	0.999287212545	0.866206009896	49-106	116
0.763922622621	0.000130973580822	0.999303560965	0.865902065422	51-108	116
0.762668737505	0.000130070314748	0.999307224351	0.865097363045	53-110	116
0.760994442884	0.000130973580822	0.999300883057	0.864016858499	55-112	116
0.759116368984	0.000127812149561	0.999316060022	0.862810724413	57-114	116
0.757541210229	0.000128263782598	0.999312218773	0.861790944092	59-116	116
0.756116591121	0.000135489911195	0.999272130861	0.86085347106	61-118	116
0.753904392637	0.000140006241569	0.999245681527	0.859408124528	63-120	116
0.752891003787	0.00014316767283	0.99922762425	0.858742641046	65-122	116
0.749112825794	0.000143619305867	0.99922128488	0.856277385129	67-124	116
0.745567800671	0.000145425838016	0.999207751244	0.853951815969	69-126	116
0.742241241622	0.000146329104091	0.99919926451	0.851762549574	71-128	116
0.739333256228	0.000150393801427	0.999173805926	0.849835401367	73-130	116
0.735050219659	0.00014994216839	0.999171489248	0.846998072826	75-132	116
0.730813079325	0.000148587269278	0.999174213369	0.844179129799	77-134	116
0.725735119982	0.000149490535352	0.99916338931	0.840777539451	79-136	116
0.719603383103	0.000152200333576	0.999140985445	0.836640103648	81-138	116
0.712080072406	0.000151748700539	0.999134491295	0.831530745467	83-140	116
0.705779437386	0.0001549101318	0.999108595427	0.827210102712	85-142	116
0.493483652679	9.98109012473e-05	0.999178515008	0.660669606209	87-144	116
0.478895993626	9.98109012473e-05	0.999153512921	0.647462229426	89-146	116
0.474684555183	0.000101617433397	0.999130565828	0.643597479017	91-148	116
0.470924735684	0.00010432723162	0.9991002816	0.640126569959	93-150	116
0.793400855873	0.000109746828068	0.999438038546	0.884580312981	1-60	120
0.806521671284	0.000118327855777	0.999403976523	0.89266240436	3-62	120
0.802923406529	0.00013639317727	0.999309966641	0.890416717988	5-64	120
0.801552027053	0.000148587269278	0.999247036206	0.889547872097	7-66	120
0.804300293552	0.000153103599651	0.999226816468	0.891229654764	9-68	120
0.801223410017	0.000156716663949	0.999205547886	0.889329037806	11-70	120
0.798476979367	0.000155813397875	0.999207408548	0.8876353588	13-72	120
0.796325363911	0.000148587269278	0.999242097891	0.886317940335	15-74	120
0.793990163519	0.000142716039792	0.999269884106	0.884880538918	17-76	120
0.792767487842	0.000141812773718	0.999273383626	0.884122078483	19-78	120
0.791049132837	0.000139554608531	0.999283393514	0.883056359936	21-80	120
0.78933444953	0.000139102975494	0.999284160422	0.881987259108	23-82	120
0.786995577439	0.00013639317727	0.99929601104	0.880529860089	25-84	120
0.785761886666	0.000137296443345	0.999290240338	0.879754907654	27-86	120
0.783878305217	0.000135038278158	0.99930022959	0.878576940092	29-88	120
0.781748719954	0.000137296443345	0.999286599332	0.877232485438	31-90	120
0.777774106079	0.000138651342457	0.99927588533	0.87472036487	33-92	120
0.775558235896	0.000138199709419	0.999276181645	0.873317380991	35-94	120
0.772255542888	0.000136844810307	0.999280209808	0.871221119583	37-96	120
0.770616129405	0.000137748076382	0.999273921893	0.870174507552	39-98	120
0.767241838273	0.000132780112971	0.999297013983	0.86802786931	41-100	120
0.764488064225	0.000128715415636	0.999316066205	0.866269889975	43-102	120
0.762015175131	0.000127812149561	0.999318660047	0.864681037221	45-104	120
0.761023816474	0.000128715415636	0.999312955017	0.864040303191	47-106	120
0.759659780396	0.000127812149561	0.999316548934	0.863161803204	49-108	120
0.759448657719	0.000123747452225	0.999338085909	0.863033532292	51-110	120
0.757625659299	0.0001246507183	0.999331654398	0.861852815227	53-112	120
0.755725555207	0.000125102351337	0.999327549123	0.860620530548	55-114	120
0.753632686931	0.000124199085262	0.999330548415	0.859262933926	57-116	120
0.752086901766	0.000126457250449	0.999316984879	0.858252309214	59-118	120
0.750482369421	0.000133231746009	0.999278883761	0.857192583312	61-120	120
0.74791218031	0.000135038278158	0.99926660322	0.855509088103	63-122	120
0.745395230831	0.000137748076382	0.999249373042	0.853853805437	65-124	120
0.741993401957	0.000139102975494	0.999238522833	0.851613596521	67-126	120
0.737993086191	0.000140909507643	0.999224463214	0.848967644447	69-128	120
0.735760693364	0.000141361140681	0.999219620681	0.847486873463	71-130	120
0.731822796476	0.000142264406755	0.999210415497	0.844865315673	73-132	120
0.727897750534	0.000142716039792	0.999203643081	0.842241326204	75-134	120
0.723085989348	0.00014316767283	0.999195813155	0.839008450368	77-136	120
0.717205763833	0.000144070938904	0.999184114009	0.835032430509	79-138	120
0.709632885203	0.000144974204979	0.999170248899	0.829872151314	81-140	120
0.703295533195	0.000145425838016	0.999160172347	0.825519141403	83-142	120
0.492071884518	9.57462039114e-05	0.999209683612	0.659410003518	85-144	120
0.47743832923	9.25847726502e-05	0.999212353373	0.646141002962	87-146	120
0.472942334136	9.39396717621e-05	0.999193244978	0.642007152381	89-148	120
0.4685638334	9.89076351726e-05	0.999142686016	0.637950599633	91-150	120
0.788456913533	0.00010613376377	0.999453123364	0.88150489522	1-62	124
0.800239394757	0.000116972956665	0.99940617441	0.888801890582	3-64	124
0.797913373612	0.000134586645121	0.999314827546	0.887329349533	5-66	124
0.796888969666	0.000140909507643	0.999281739847	0.886682531739	7-68	124
0.798811103951	0.00014994216839	0.99923757033	0.887853680584	9-70	124
0.795802146842	0.000151297067502	0.999227779647	0.885988139243	11-72	124
0.793889191804	0.000145877471054	0.999253627877	0.88481145655	13-74	124
0.792189195292	0.000140909507643	0.999277481746	0.883763939664	15-76	124
0.790648917675	0.000140006241569	0.99928071242	0.882805894091	17-78	124
0.789079266468	0.000138651342457	0.999286252337	0.881828747752	19-80	124
0.787261775597	0.000135489911195	0.999300906259	0.880698353107	21-82	124
0.785007352577	0.000133683379046	0.999308241508	0.879288753262	23-84	124
0.783634137252	0.000134135012083	0.999304690646	0.878425279491	25-86	124
0.782003903016	0.000132328479934	0.999312619646	0.877403155424	27-88	124
0.779773346037	0.000133231746009	0.999305952574	0.875994844032	29-90	124
0.775796896313	0.000132780112971	0.999304760734	0.873479587798	31-92	124
0.773404784591	0.000135038278158	0.999290759954	0.871955996419	33-94	124
0.770182868955	0.000132780112971	0.999299696535	0.869907985796	35-96	124
0.768102851625	0.000132780112971	0.99929780145	0.868578937753	37-98	124
0.765350913427	0.000130070314748	0.999309650511	0.866821154668	39-100	124
0.762237312904	0.000127360516524	0.999321263701	0.864825007681	41-102	124
0.758352655648	0.000123747452225	0.999337129918	0.862325050284	43-104	124
0.757493478145	0.000125102351337	0.999329117511	0.861766339876	45-106	124
0.756369938334	0.00012284418615	0.999340241394	0.861042927797	47-108	124
0.755306981552	0.000120586020964	0.999351450613	0.860357906514	49-110	124
0.754484521036	0.000118327855777	0.999362894695	0.859828315944	51-112	124
0.752542192408	0.000119231121852	0.999356378557	0.858563221159	53-114	124
0.750381397706	0.000121940920076	0.999339866213	0.85714914833	55-116	124
0.748354620007	0.000122392553113	0.99933562962	0.855823777152	57-118	124
0.746555487629	0.000124199085262	0.999324206434	0.854641900895	59-120	124
0.74461499485	0.000128263782598	0.999300287523	0.85336023598	61-122	124
0.740675262113	0.000130070314748	0.999286667872	0.850762194158	63-124	124
0.73843001834	0.000133683379046	0.999264640121	0.849271191505	65-126	124
0.734565555427	0.000134586645121	0.999255783288	0.846706477853	67-128	124
0.731677764376	0.000135941544233	0.999245332217	0.844781136931	69-130	124
0.728411788356	0.000133231746009	0.999257050465	0.842604321848	71-132	124
0.724806180203	0.000135489911195	0.99924071201	0.840181142226	73-134	124
0.720324871904	0.000137296443345	0.999225813024	0.837157301705	75-136	124
0.714674127558	0.000137748076382	0.999217131725	0.83332548432	77-138	124
0.707354596141	0.000137748076382	0.999209037204	0.828325520551	79-140	124
0.700941974309	0.000139554608531	0.999191347153	0.82390615694	81-142	124
0.490303961579	8.89717083516e-05	0.999262914891	0.6578322512	83-144	124
0.476122025236	8.89717083516e-05	0.999240976482	0.644940447696	85-146	124
0.471550760317	8.76168092397e-05	0.999245285955	0.640734485967	87-148	124
0.466913404821	9.12298735382e-05	0.999206389741	0.636432110505	89-150	124
0.78251243329	0.000105230497695	0.999453658262	0.877777548961	1-64	128
0.795286273171	0.000115618057553	0.99940939523	0.885739668623	3-66	128
0.79332191435	0.000129167048673	0.999338596808	0.884492299316	5-68	128
0.79155949896	0.000138651342457	0.999288487166	0.883376255657	7-70	128
0.793448587956	0.000145425838016	0.999255524035	0.884538479328	9-72	128
0.791260255514	0.000141812773718	0.999272000538	0.883183439785	11-74	128
0.789819113762	0.000138651342457	0.999286920449	0.882290814307	13-76	128
0.788890173983	0.000138199709419	0.99928840519	0.881711494603	15-78	128
0.78699190574	0.000136844810307	0.999293678304	0.880526656328	17-80	128
0.785348820559	0.000134586645121	0.999303873314	0.879501228425	19-82	128
0.782967723932	0.000130070314748	0.999325172924	0.878014334785	21-84	128
0.781706495419	0.00013142521386	0.9993170489	0.877217632074	23-86	128
0.77994040833	0.000129167048673	0.999327256689	0.8761084394	25-88	128
0.777948511769	0.000130521947785	0.999318465344	0.874846967742	27-90	128
0.773849060137	0.000129167048673	0.999321964785	0.872250169165	29-92	128
0.771462455963	0.000129167048673	0.999319868635	0.870731257524	31-94	128
0.768071642186	0.00012961868171	0.999314481167	0.868565283464	33-96	128
0.766072402227	0.000128715415636	0.999317479704	0.867286654466	35-98	128
0.76288536773	0.000125102351337	0.999333855988	0.86524669116	37-100	128
0.760395955991	0.000125102351337	0.999331676599	0.863642476832	39-102	128
0.75617901	0.00012284418615	0.999340074921	0.860919137818	41-104	128
0.753908064336	0.000121037654001	0.999347816035	0.859448282501	43-106	128
0.752905690582	0.000119231121852	0.999356689093	0.858799854254	45-108	128
0.752107096109	0.000115618057553	0.999375509228	0.858287041935	47-110	128
0.750465846776	0.000116069690591	0.999371701125	0.857215952222	49-112	128
0.749513040956	0.000112908259329	0.999388027367	0.856600036508	51-114	128
0.747306350019	0.000116521323628	0.999366592933	0.8551492183	53-116	128
0.745215317593	0.000120586020964	0.999342673767	0.853769804963	55-118	128
0.742937028531	0.000120134387927	0.999343127159	0.852272823001	57-120	128
0.740783577226	0.000120586020964	0.999338743911	0.850852518335	59-122	128
0.737539631398	0.000124199085262	0.999315951027	0.848700520214	61-124	128
0.733818364736	0.000126908883486	0.999297494731	0.846224849265	63-126	128
0.731097635977	0.00012961868171	0.999279837198	0.844406654595	65-128	128
0.72837139967	0.000130070314748	0.999274626798	0.842583547121	67-130	128
0.724451861276	0.000127812149561	0.999283357432	0.839958110012	69-132	128
0.721501651347	0.000126908883486	0.999285510872	0.837972483862	71-134	128
0.717363646878	0.000130070314748	0.999263504338	0.835167160389	73-136	128
0.712030504473	0.000131876846897	0.999247694131	0.831536146871	75-138	128
0.704903737239	0.00013142521386	0.999242694343	0.826654208344	77-140	128
0.698755477716	0.000132780112971	0.99922816616	0.822406219412	79-142	128
0.488732474523	8.58102770904e-05	0.99928680285	0.656421485046	81-144	128
0.474420192874	8.21972127919e-05	0.999296215807	0.643388783146	83-146	128
0.470291367653	8.40037449411e-05	0.999274449303	0.639576862773	85-148	128
0.465573234785	8.49070110158e-05	0.999259227153	0.635196669739	87-150	128
